Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2023 Jan 05 - 22:30 UTC
5A71.1,,"- - - - 46,XX disorders of sex development induced by androgens of maternal origin",category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A71.Y,,- - - - Other specified adrenogenital disorders,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A71.Z,,"- - - - Adrenogenital disorders, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A72,,- - - Hyperaldosteronism,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5A0,BlockL2-5A7,,,,
5A72.0,,- - - - Primary hyperaldosteronism,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A72.1,,- - - - Secondary hyperaldosteronism,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A72.Z,,"- - - - Hyperaldosteronism, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A73,,- - - Hypoaldosteronism,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A74,,- - - Adrenocortical insufficiency,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5A0,BlockL2-5A7,,,,
5A74.0,,- - - - Acquired adrenocortical insufficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A74.1,,- - - - Adrenal crisis,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A74.Y,,- - - - Other specified adrenocortical insufficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A74.Z,,"- - - - Adrenocortical insufficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A75,,- - - Adrenomedullary hyperfunction,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A76,,- - - Certain specified disorders of adrenal gland,category,1,False,True,05,browser,iCat,False,1,True,BlockL1-5A0,BlockL2-5A7,,,,
5A76.0,,- - - - Premature adrenarche,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A76.Y,,- - - - Other specified disorders of adrenal gland,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
5A7Z,,"- - - Disorders of the adrenal glands or adrenal hormone system, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A7,,,,
,BlockL2-5A8,- - Disorders of the gonadal hormone system,block,2,False,True,05,browser,iCat,False,2,,BlockL1-5A0,,,,,
5A80,,- - - Ovarian dysfunction,category,1,False,True,05,browser,iCat,False,6,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.0,,- - - - Clinical hyperandrogenism,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.1,,- - - - Polycystic ovary syndrome,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.2,,- - - - Polycystic ovary,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.3,,- - - - Anovulation,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.4,,- - - - Oligo-ovulation,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.5,,- - - - Diminished ovarian reserve,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.Y,,- - - - Other specified ovarian dysfunction,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A80.Z,,"- - - - Ovarian dysfunction, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A81,,- - - Testicular dysfunction or testosterone-related disorders,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5A0,BlockL2-5A8,,,,
5A81.0,,- - - - Testicular hyperfunction,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A81.1,,- - - - Testicular hypofunction,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A81.Y,,- - - - Other specified testicular dysfunction or testosterone-related disorders,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A81.Z,,"- - - - Testicular dysfunction or testosterone-related disorders, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
5A8Z,,"- - - Disorders of the gonadal hormone system, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A8,,,,
,BlockL2-5A9,- - Certain disorders of puberty,block,2,False,True,05,browser,iCat,False,3,,BlockL1-5A0,,,,,
5A90,,- - - Disorder of puberty due to oestrogen resistance,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A9,,,,
5A91,,- - - Delayed puberty,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A9,,,,
5A92,,- - - Peripheral precocious puberty,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A9,,,,
5A9Y,,- - - Other disorders of puberty,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A9,,,,
5A9Z,,"- - - Disorders of puberty, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5A9,,,,
,BlockL2-5B0,- - Polyglandular dysfunction,block,2,False,True,05,browser,iCat,False,2,,BlockL1-5A0,,,,,
5B00,,- - - Autoimmune polyendocrinopathy,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B0,,,,
5B01,,- - - Polyglandular hyperfunction,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B0,,,,
5B0Y,,- - - Other specified polyglandular dysfunction,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B0,,,,
5B0Z,,"- - - Polyglandular dysfunction, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B0,,,,
,BlockL2-5B1,"- - Endocrine disorders, not elsewhere classified",block,2,False,True,05,browser,iCat,False,3,,BlockL1-5A0,,,,,
5B10,,- - - Carcinoid syndrome,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B1,,,,
5B11,,"- - - Short stature, not elsewhere classified",category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B1,,,,
5B12,,- - - Constitutional tall stature,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B1,,,,
5B1Y,,"- - - Other specified endocrine disorders, not elsewhere classified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,BlockL2-5B1,,,,
5B3Y,,- - Other specified endocrine diseases,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,,,,,
5B3Z,,"- - Endocrine diseases, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5A0,,,,,
,BlockL1-5B5,- Nutritional disorders,block,1,False,True,05,browser,iCat,False,2,,,,,,,
,BlockL2-5B5,- - Undernutrition,block,2,False,True,05,browser,iCat,False,23,,BlockL1-5B5,,,,,
5B50,,"- - - Underweight in infants, children or adolescents",category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B51,,"- - - Wasting in infants, children or adolescents",category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B52,,"- - - Acute malnutrition in infants, children or adolescents",category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B53,,"- - - Stunting in infants, children or adolescents",category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B54,,- - - Underweight in adults,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55,,- - - Vitamin A deficiency,category,1,False,True,05,browser,iCat,False,6,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.0,,- - - - Vitamin A deficiency with night blindness,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.1,,- - - - Vitamin A deficiency with conjunctival xerosis,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.2,,- - - - Vitamin A deficiency with conjunctival xerosis and Bitot's spots,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.3,,- - - - Vitamin A deficiency with corneal xerosis,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.4,,- - - - Vitamin A deficiency with corneal ulceration or keratomalacia,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.5,,- - - - Vitamin A deficiency with xerophthalmic scars of cornea or blindness,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.Y,,- - - - Vitamin A deficiency with other specified manifestations,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B55.Z,,"- - - - Vitamin A deficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B56,,- - - Vitamin C deficiency,category,1,False,True,05,browser,iCat,False,1,True,BlockL1-5B5,BlockL2-5B5,,,,
5B56.0,,- - - - Scurvy,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B56.Y,,- - - - Other specified vitamin C deficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B56.Z,,"- - - - Vitamin C deficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B57,,- - - Vitamin D deficiency,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B5,,,,
5B57.0,,- - - - Vitamin D deficiency rickets,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B57.1,,- - - - Vitamin D deficiency osteomalacia,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B57.Y,,- - - - Other specified vitamin D deficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B57.Z,,"- - - - Vitamin D deficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B58,,- - - Vitamin E deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B59,,- - - Vitamin K deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A,,- - - Vitamin B1 deficiency,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.0,,- - - - Beriberi,category,2,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.00,,- - - - - Dry beriberi,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.01,,- - - - - Wet beriberi,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.0Z,,"- - - - - Beriberi, unspecified",category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.1,,- - - - Wernicke-Korsakoff Syndrome,category,2,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.10,,- - - - - Wernicke encephalopathy,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.11,,- - - - - Korsakoff syndrome,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.1Y,,- - - - - Other specified Wernicke-Korsakoff Syndrome,category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.1Z,,"- - - - - Wernicke-Korsakoff Syndrome, unspecified",category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.Y,,- - - - Other specified vitamin B1 deficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5A.Z,,"- - - - Vitamin B1 deficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5B,,- - - Vitamin B2 deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5C,,- - - Vitamin B3 deficiency,category,1,False,True,05,browser,iCat,False,1,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5C.0,,- - - - Pellagra,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5C.Y,,- - - - Other specified vitamin B3 deficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5D,,- - - Vitamin B6 deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5E,,- - - Folate deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5F,,- - - Vitamin B12 deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5G,,- - - Biotin deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5H,,- - - Pantothenic acid deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5J,,- - - Choline deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K,,- - - Mineral deficiencies,category,1,False,True,05,browser,iCat,False,12,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.0,,- - - - Iron deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.1,,- - - - Calcium deficiency,category,2,False,True,05,browser,iCat,False,1,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.10,,- - - - - Tetany due to acute calcium deficiency,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.1Y,,- - - - - Other specified calcium deficiency,category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.1Z,,"- - - - - Calcium deficiency, unspecified",category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.2,,- - - - Zinc deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.3,,- - - - Iodine deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.4,,- - - - Fluorine deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.5,,- - - - Sodium chloride deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.6,,- - - - Copper deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.7,,- - - - Selenium deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.8,,- - - - Chromium deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.9,,- - - - Manganese deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.A,,- - - - Molybdenum deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.B,,- - - - Vanadium deficiency,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.Y,,- - - - Other specified mineral deficiency,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B5K.Z,,"- - - - Mineral deficiency, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
,BlockL3-5B6,- - - Sequelae of malnutrition or certain specified nutritional deficiencies,block,3,False,True,05,browser,iCat,False,4,,BlockL1-5B5,BlockL2-5B5,,,,
5B60,,- - - - Sequelae of protein-energy malnutrition,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B61,,- - - - Sequelae of vitamin A deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B62,,- - - - Sequelae of vitamin C deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B63,,- - - - Sequelae of rickets,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B6Y,,- - - - Other specified sequelae of malnutrition or certain specified nutritional deficiencies,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B6Z,,"- - - - Sequelae of malnutrition or certain specified nutritional deficiencies, unspecified",category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,BlockL3-5B6,,,
5B70,,- - - Essential fatty acid deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B71,,- - - Protein deficiency,category,1,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B7Y,,- - - Other specified undernutrition,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
5B7Z,,- - - Unspecified undernutrition,category,1,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B5,,,,
,BlockL2-5B8,"- - Overweight, obesity or specific nutrient excesses",block,2,False,True,05,browser,iCat,False,2,,BlockL1-5B5,,,,,
,BlockL3-5B8,- - - Overweight or obesity,block,3,False,True,05,browser,iCat,False,2,,BlockL1-5B5,BlockL2-5B8,,,,
5B80,,- - - - Overweight or localised adiposity,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B80.0,,- - - - - Overweight,category,2,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B80.00,,"- - - - - - Overweight in infants, children or adolescents",category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B80.01,,- - - - - - Overweight in adults,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B80.0Z,,"- - - - - - Overweight, unspecified",category,3,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B80.1,,- - - - - Localised adiposity,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81,,- - - - Obesity,category,1,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.0,,- - - - - Obesity due to energy imbalance,category,2,False,True,05,browser,iCat,False,2,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.00,,- - - - - - Obesity in children or adolescents,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.01,,- - - - - - Obesity in adults,category,3,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.1,,- - - - - Drug-induced obesity,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.Y,,- - - - - Other specified obesity,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
5B81.Z,,"- - - - - Obesity, unspecified",category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B8,,,
,BlockL3-5B9,- - - Certain specified nutrient excesses,block,3,False,True,05,browser,iCat,False,2,,BlockL1-5B5,BlockL2-5B8,,,,
5B90,,- - - - Vitamin excesses,category,1,False,True,05,browser,iCat,False,4,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.0,,- - - - - Hypervitaminosis A,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.1,,- - - - - Hypercarotenaemia,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.2,,- - - - - Hypervitaminosis D,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.3,,- - - - - Megavitamin-B6 syndrome,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.Y,,- - - - - Other specified vitamin excess,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B90.Z,,- - - - - Unspecified vitamin excesses,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91,,- - - - Mineral excesses,category,1,False,True,05,browser,iCat,False,6,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.0,,- - - - - Hypercalcaemia,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.1,,- - - - - Zinc excess,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.2,,- - - - - Sodium chloride excess,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.3,,- - - - - Fluorine excess,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.4,,- - - - - Aluminium excess,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.5,,- - - - - Manganese excess,category,2,False,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.Y,,- - - - - Other specified mineral excess,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
5B91.Z,,- - - - - Unspecified mineral excess,category,2,True,True,05,browser,iCat,True,0,True,BlockL1-5B5,BlockL2-5B8,BlockL3-5B9,,,
